road_segment_name_cbs,road_segment_name,road_segment_id,road,segment,provider_code,2020_cbs,2020_anyway,2021_cbs,2021_anyway,2022_cbs,2022_anyway,junctions_ids_in_segment,junctions_names_in_segment,road_names_matches,2020_match,2021_match,2022_match,all_match,diff_anyway_cbs
כניסה לתדהר - שער יישוב תדהר,כניסה לתדהר - שער יישוב תדהר,25410010.0,2541,10,1,0.0,0,0.0,0,2.0,2,"[9819, 11483]","['כניסה לתדהר', 'שער יישוב תדהר']",True,True,True,True,True,0.0
כניסה לתדהר - שער יישוב תדהר,כניסה לתדהר - שער יישוב תדהר,25410010.0,2541,10,3,0.0,0,0.0,0,2.0,2,"[9819, 11483]","['כניסה לתדהר', 'שער יישוב תדהר']",True,True,True,True,True,0.0
כניסה לשיבולים - שער יישוב שיבולים,כניסה לשיבולים - שער יישוב שיבולים,25430010.0,2543,10,1,0.0,0,1.0,1,0.0,0,"[4045, 11484]","['כניסה לשיבולים', 'שער יישוב שיבולים']",True,True,True,True,True,0.0
כניסה לשיבולים - שער יישוב שיבולים,כניסה לשיבולים - שער יישוב שיבולים,25430010.0,2543,10,3,1.0,1,0.0,0,2.0,2,"[4045, 11484]","['כניסה לשיבולים', 'שער יישוב שיבולים']",True,True,True,True,True,0.0
צומת לתאשור - שער יישוב תדהר מזרח,צומת לתאשור - שער יישוב תדהר מזרח,25440010.0,2544,10,1,5.0,5,7.0,7,4.0,4,"[515, 2475, 3721, 11485]","['צומת לתאשור', 'כניסה לברוש', 'כניסה לתאשור', 'שער יישוב תדהר מזרח']",True,True,True,True,True,0.0
צומת לתאשור - שער יישוב תדהר מזרח,צומת לתאשור - שער יישוב תדהר מזרח,25440010.0,2544,10,3,1.0,1,0.0,0,2.0,2,"[515, 2475, 3721, 11485]","['צומת לתאשור', 'כניסה לברוש', 'כניסה לתאשור', 'שער יישוב תדהר מזרח']",True,True,True,True,True,0.0
כניסה לתפרח - שער יישוב תפרח,כניסה לתפרח - שער יישוב תפרח,25460010.0,2546,10,1,0.0,0,0.0,0,1.0,1,"[3737, 11934]","['כניסה לתפרח', 'שער יישוב תפרח']",True,True,True,True,True,0.0
כניסה לתפרח - שער יישוב תפרח,כניסה לתפרח - שער יישוב תפרח,25460010.0,2546,10,3,2.0,2,0.0,0,5.0,5,"[3737, 11934]","['כניסה לתפרח', 'שער יישוב תפרח']",True,True,True,True,True,0.0
"כניסה לאבו קורינאת (בי""ס אזורי - שער יישוב אבו קורינאת","כניסה לאבו קורינאת (בי""ס אזורי - שער יישוב אבו קורינאת",25820010.0,2582,10,1,0.0,0,1.0,1,0.0,0,"[9818, 11067]","['כניסה לאבו קורינאת (בי""ס אזורי', 'שער יישוב אבו קורינאת']",True,True,True,True,True,0.0
"כניסה לאבו קורינאת (בי""ס אזורי - שער יישוב אבו קורינאת","כניסה לאבו קורינאת (בי""ס אזורי - שער יישוב אבו קורינאת",25820010.0,2582,10,3,0.0,0,0.0,0,2.0,2,"[9818, 11067]","['כניסה לאבו קורינאת (בי""ס אזורי', 'שער יישוב אבו קורינאת']",True,True,True,True,True,0.0
שער יישוב זרועה - צומת זרועה,שער יישוב זרועה - צומת זרועה,29300010.0,2930,10,1,1.0,1,1.0,1,0.0,0,"[1847, 11068]","['צומת זרועה', 'שער יישוב זרועה']",True,True,True,True,True,0.0
שער יישוב זרועה - צומת זרועה,שער יישוב זרועה - צומת זרועה,29300010.0,2930,10,3,0.0,0,0.0,0,1.0,1,"[1847, 11068]","['צומת זרועה', 'שער יישוב זרועה']",True,True,True,True,True,0.0
צומת זרועה - שער יישוב תלמי בילו,צומת זרועה - שער יישוב תלמי בילו,29310010.0,2931,10,1,1.0,1,1.0,1,0.0,0,"[1847, 11486]","['צומת זרועה', 'שער יישוב תלמי בילו']",True,True,True,True,True,0.0
צומת זרועה - שער יישוב תלמי בילו,צומת זרועה - שער יישוב תלמי בילו,29310010.0,2931,10,3,0.0,0,0.0,0,1.0,1,"[1847, 11486]","['צומת זרועה', 'שער יישוב תלמי בילו']",True,True,True,True,True,0.0
צומת ניר משה - כניסה לניר משה,צומת ניר משה - כניסה לניר משה,29320010.0,2932,10,1,4.0,4,0.0,0,0.0,0,"[1849, 3644, 3646, 12467]","['צומת ניר משה', 'כניסה לניר משה', 'כניסה לניר עקיבא', 'כניסה למבועים (מערב)']",True,True,True,True,True,0.0
צומת ניר משה - כניסה לניר משה,צומת ניר משה - כניסה לניר משה,29320010.0,2932,10,3,1.0,1,1.0,1,2.0,2,"[1849, 3644, 3646, 12467]","['צומת ניר משה', 'כניסה לניר משה', 'כניסה לניר עקיבא', 'כניסה למבועים (מערב)']",True,True,True,True,True,0.0
"כניסה לפעמי תש""ז - שער יישוב פעמי תש""ז",,,2936,10,1,1.0,,0.0,,0.0,,,,False,False,False,False,False,-1.0
שער יישוב בית קמה - צומת לבית קמה,שער יישוב בית קמה - צומת לבית קמה,29380010.0,2938,10,3,5.0,5,9.0,9,6.0,6,"[1843, 11489]","['צומת לבית קמה', 'שער יישוב בית קמה']",True,True,True,True,True,0.0
צומת ללהבים - שער יישוב להבים,צומת ללהבים - שער יישוב להבים,31020010.0,3102,10,1,1.0,1,0.0,0,0.0,0,"[10882, 10883]","['שער יישוב להבים', 'צומת ללהבים']",True,True,True,True,True,0.0
כניסה להר דרגות - כניסה לדריג`את,כניסה להר דרגות - כניסה לדריג`את,31120010.0,3112,10,1,0.0,0,3.0,3,0.0,0,"[3498, 11069, 11491]","['כניסה להר דרגות', 'כניסה לדריג`את', 'כניסה לכפר בדווי']",True,True,True,True,True,0.0
שער יישוב הר עמשא - כניסה להר עמשא,שער יישוב הר עמשא - כניסה להר עמשא,31510010.0,3151,10,3,1.0,0,0.0,0,1.0,1,"[10000, 10646]","['כניסה להר עמשא', 'שער יישוב הר עמשא']",True,False,True,True,False,-1.0
צומת שיירות עציון (אפרתה דרום) - צומת לאספר,צומת שיירות עציון (אפרתה דרום) - צומת לאספר,31570810.0,3157,810,1,7.0,7,3.0,3,5.0,5,"[7174, 7270, 7271, 11070, 12329]","['צומת שיירות עציון (אפרתה דרום)', 'צומת הנביא עמוס', 'צומת לאספר', 'כניסה לפארק תעשיות עציון', 'צומת אפרת דרום']",True,True,True,True,True,0.0
צומת שיירות עציון (אפרתה דרום) - צומת לאספר,צומת שיירות עציון (אפרתה דרום) - צומת לאספר,31570810.0,3157,810,3,5.0,5,8.0,8,8.0,8,"[7174, 7270, 7271, 11070, 12329]","['צומת שיירות עציון (אפרתה דרום)', 'צומת הנביא עמוס', 'צומת לאספר', 'כניסה לפארק תעשיות עציון', 'צומת אפרת דרום']",True,True,True,True,True,0.0
כניסה לכרמל - צומת לכרמל,כניסה לכרמל - צומת לכרמל,31750810.0,3175,810,1,0.0,0,1.0,1,0.0,0,"[10786, 10788]","['כניסה לכרמל', 'צומת לכרמל']",True,True,True,True,True,0.0
כניסה לאל כרמל - צומת אל כרמל,כניסה לאל כרמל - צומת אל כרמל,31760010.0,3176,10,1,0.0,0,0.0,0,1.0,1,"[11496, 11497]","['כניסה לאל כרמל', 'צומת אל כרמל']",True,True,True,True,True,0.0
צומת ערד - כניסה למצדה - מערד,צומת ערד - כניסה למצדה - מערד,31990010.0,3199,10,1,1.0,1,0.0,0,0.0,0,"[545, 3905, 4148]","['צומת ערד', 'צומת כידוד', 'כניסה למצדה - מערד']",True,True,True,True,True,0.0
צומת ערד - כניסה למצדה - מערד,צומת ערד - כניסה למצדה - מערד,31990010.0,3199,10,3,3.0,3,2.0,2,2.0,2,"[545, 3905, 4148]","['צומת ערד', 'צומת כידוד', 'כניסה למצדה - מערד']",True,True,True,True,True,0.0
כניסה ללהב - שער יישוב להב,,,3250,10,3,0.0,,0.0,,1.0,,,,False,False,False,False,False,-1.0
כניסה לכרמים - שער יישוב כרמים,כניסה לכרמים - שער יישוב כרמים,32510810.0,3251,810,1,0.0,0,0.0,0,1.0,1,"[11501, 11502]","['כניסה לכרמים', 'שער יישוב כרמים']",True,True,True,True,True,0.0
כניסה לכרמים - שער יישוב כרמים,כניסה לכרמים - שער יישוב כרמים,32510810.0,3251,810,3,0.0,0,0.0,0,1.0,1,"[11501, 11502]","['כניסה לכרמים', 'שער יישוב כרמים']",True,True,True,True,True,0.0
צומת סנסנה - צומת לכרמים,צומת סנסנה - צומת לכרמים,32530010.0,3253,10,1,0.0,0,0.0,0,1.0,1,"[9218, 9993, 12330]","['צומת סנסנה', 'צומת לכרמים', 'כניסה לסנסנה']",True,True,True,True,True,0.0
צומת סנסנה - צומת לכרמים,צומת סנסנה - צומת לכרמים,32530010.0,3253,10,3,3.0,3,3.0,3,5.0,5,"[9218, 9993, 12330]","['צומת סנסנה', 'צומת לכרמים', 'כניסה לסנסנה']",True,True,True,True,True,0.0
צומת אשכולות מזרח - כניסה לאשכולות,צומת אשכולות מזרח - כניסה לאשכולות,32540010.0,3254,10,1,1.0,1,0.0,0,1.0,1,"[7238, 7239, 11074, 11538]","['צומת אשכולות מזרח', 'צומת ענאב אל כביר', 'כניסה לאשכולות', 'כניסה לרמאדין']",True,True,True,True,True,0.0
צומת לאשכולות - צומת אשכולות מזרח,צומת לאשכולות - צומת אשכולות מזרח,32550010.0,3255,10,1,1.0,1,1.0,1,0.0,0,"[7238, 7239, 9822, 11074]","['צומת אשכולות מזרח', 'צומת ענאב אל כביר', 'צומת לאשכולות', 'כניסה לאשכולות']",True,True,True,True,True,0.0
צומת לאשכולות - צומת אשכולות מזרח,צומת לאשכולות - צומת אשכולות מזרח,32550010.0,3255,10,3,0.0,0,0.0,0,1.0,1,"[7238, 7239, 9822, 11074]","['צומת אשכולות מזרח', 'צומת ענאב אל כביר', 'צומת לאשכולות', 'כניסה לאשכולות']",True,True,True,True,True,0.0
כניסה לשומריה - שער יישוב שומריה,כניסה לשומריה - שער יישוב שומריה,32570010.0,3257,10,1,0.0,0,1.0,1,0.0,0,"[9923, 11075, 12321]","['כניסה לשומריה', 'שער יישוב שומריה', 'כניסה למחנה שומריה']",True,True,True,True,True,0.0
צומת לאזור תעשייה קרית ארבע - כניסה לקרית ארבע דרום,צומת לאזור תעשייה קרית ארבע - כניסה לקרית ארבע דרום,32630810.0,3263,810,1,0.0,0,0.0,0,1.0,1,"[10557, 10558, 12020]","['כניסה לקרית ארבע דרום', 'צומת לאזור תעשייה קרית ארבע', 'כניסה לאזור תעשייה קרית ארבע']",True,True,True,True,True,0.0
כניסה לזיף צפון - צומת לחברון,כניסה לזיף צפון - צומת לחברון,32660810.0,3266,810,3,0.0,0,1.0,1,0.0,0,"[10476, 10477]","['צומת לחברון', 'כניסה לזיף צפון']",True,True,True,True,True,0.0
כניסה לסיכה - כניסה לפוקיקיס,כניסה לסיכה - כניסה לפוקיקיס,32670010.0,3267,10,3,0.0,0,0.0,0,1.0,1,"[11506, 11507]","['כניסה לסיכה', 'כניסה לפוקיקיס']",True,True,True,True,True,0.0
כניסה לזיף - צומת זיף,כניסה לזיף - צומת זיף,33310810.0,3331,810,3,0.0,0,0.0,0,2.0,2,"[11375, 11376]","['צומת זיף', 'כניסה לזיף']",True,True,True,True,True,0.0
צומת פני חבר - כניסה לפני חבר,צומת פני חבר - כניסה לפני חבר,33330810.0,3333,810,1,0.0,0,1.0,1,0.0,0,"[9211, 9809]","['צומת פני חבר', 'כניסה לפני חבר']",True,True,True,True,True,0.0
צומת פני חבר - כניסה לפני חבר,צומת פני חבר - כניסה לפני חבר,33330810.0,3333,810,3,0.0,0,0.0,0,1.0,1,"[9211, 9809]","['צומת פני חבר', 'כניסה לפני חבר']",True,True,True,True,True,0.0
כניסה ליושיביה - שער יישוב יושיביה,כניסה ליושיביה - שער יישוב יושיביה,33410010.0,3341,10,1,0.0,0,1.0,1,0.0,0,"[3535, 11510]","['כניסה ליושיביה', 'שער יישוב יושיביה']",True,True,True,True,True,0.0
כניסה ליושיביה - שער יישוב יושיביה,כניסה ליושיביה - שער יישוב יושיביה,33410010.0,3341,10,3,1.0,1,0.0,0,3.0,3,"[3535, 11510]","['כניסה ליושיביה', 'שער יישוב יושיביה']",True,True,True,True,True,0.0
כניסה לגבים - שער יישוב גבים,כניסה לגבים - שער יישוב גבים,33430010.0,3343,10,1,0.0,0,1.0,1,1.0,1,"[551, 11511]","['כניסה לגבים', 'שער יישוב גבים']",True,True,True,True,True,0.0
שער יישוב ניר עם - כניסה לניר עם,שער יישוב ניר עם - כניסה לניר עם,33450010.0,3345,10,1,1.0,1,2.0,2,0.0,0,"[555, 10256]","['כניסה לניר עם', 'שער יישוב ניר עם']",True,True,True,True,True,0.0
שער יישוב ניר עם - כניסה לניר עם,שער יישוב ניר עם - כניסה לניר עם,33450010.0,3345,10,3,1.0,1,2.0,2,0.0,0,"[555, 10256]","['כניסה לניר עם', 'שער יישוב ניר עם']",True,True,True,True,True,0.0
כניסה לרוחמה - שער יישוב רוחמה,כניסה לרוחמה - שער יישוב רוחמה,33470010.0,3347,10,3,0.0,0,1.0,1,0.0,0,"[1869, 11512]","['כניסה לרוחמה', 'שער יישוב רוחמה']",True,True,True,True,True,0.0
צומת איתן (אבן שמואל) - שער יישוב נועם,צומת איתן (אבן שמואל) - שער יישוב נועם,34030010.0,3403,10,1,0.0,0,4.0,4,1.0,1,"[689, 2479, 2481, 10342]","['צומת איתן (אבן שמואל)', 'כניסה לשלווה ולאחוזם', 'כניסה לאבן שמואל', 'שער יישוב נועם']",True,True,True,True,True,0.0
צומת איתן (אבן שמואל) - שער יישוב נועם,צומת איתן (אבן שמואל) - שער יישוב נועם,34030010.0,3403,10,3,1.0,1,2.0,1,0.0,0,"[689, 2479, 2481, 10342]","['צומת איתן (אבן שמואל)', 'כניסה לשלווה ולאחוזם', 'כניסה לאבן שמואל', 'שער יישוב נועם']",True,True,False,True,False,-1.0
צומת זיקים - צומת מאגר שקמה,צומת זיקים - צומת מאגר שקמה,34110010.0,3411,10,1,2.0,2,1.0,1,5.0,5,"[265, 2483, 3508, 12021, 12118]","['צומת זיקים', 'כניסה לכרמייה', 'כניסה לזיקים', 'שער יישוב זיקים', 'צומת מאגר שקמה']",True,True,True,True,True,0.0
צומת זיקים - צומת מאגר שקמה,צומת זיקים - צומת מאגר שקמה,34110010.0,3411,10,3,4.0,4,4.0,4,6.0,6,"[265, 2483, 3508, 12021, 12118]","['צומת זיקים', 'כניסה לכרמייה', 'כניסה לזיקים', 'שער יישוב זיקים', 'צומת מאגר שקמה']",True,True,True,True,True,0.0
,,,3411,999,3,0.0,,0.0,,3.0,,,,False,False,False,False,False,-3.0
צומת תלמי יפה - כניסה לתלמי יפה,צומת תלמי יפה - כניסה לתלמי יפה,34120010.0,3412,10,1,1.0,1,4.0,4,4.0,4,"[275, 2485, 2487, 10874]","['צומת תלמי יפה', 'כניסה לשקמה', 'כניסה לגיאה', 'כניסה לתלמי יפה']",True,True,True,True,True,0.0
צומת תלמי יפה - כניסה לתלמי יפה,צומת תלמי יפה - כניסה לתלמי יפה,34120010.0,3412,10,3,3.0,3,2.0,2,3.0,3,"[275, 2485, 2487, 10874]","['צומת תלמי יפה', 'כניסה לשקמה', 'כניסה לגיאה', 'כניסה לתלמי יפה']",True,True,True,True,True,0.0
צומת ניר חן - שער יישוב שחר,צומת ניר חן - שער יישוב שחר,34130010.0,3413,10,1,1.0,1,0.0,0,0.0,0,"[1879, 2489, 11515]","['צומת ניר חן', 'כניסה לניר חן', 'שער יישוב שחר']",True,True,True,True,True,0.0
צומת לכיש - כניסה לכרמי קטיף,צומת לכיש - כניסה לכרמי קטיף,34150010.0,3415,10,1,1.0,1,1.0,1,1.0,1,"[591, 2491, 2493, 10867, 11518]","['צומת לכיש', 'כניסה ללכיש', 'כניסה לאמציה', 'כניסה לכרמי קטיף', 'כניסה לאמציה מזרח']",True,True,True,True,True,0.0
