kod,teur,SemelYeshuv
244,אלאיח'וה,975
245,אלפראבי,975
246,אלאימאן,975
247,אלשורוק,975
248,אנסאם,975
249,אלנור,975
250,ג'נאן,975
252,אלע'פארי,975
253,אריאם,975
254,אללוז,975
255,עדן,975
256,שמוס,975
257,אלעיקאב,975
259,אלבוח'ארי,975
260,רד'ואן,975
261,מוראד,975
262,ביסאן,975
263,אלתאח'י,975
264,אללולו,975
265,אלקודס,975
266,רע'דאן,975
269,יצחק רבין,975
271,אלוורוד,975
272,עוטרה,975
273,אישראק,975
274,סמא,975
275,אלהייב,975
276,אלעולא,975
277,אלמדרסה,975
278,קוטוף,975
279,אלח'רוב,975
280,סולטאן באשא,975
281,אלספאא,975
282,בסמאן,975
283,מנסור,975
284,אסיל,975
285,אלנענע,975
286,אלמראעי,975
287,אחסבאני,975
288,מסג'ד אלהודא,975
289,אלכות'ר,975
290,אלנורס,975
291,אע'סאן,975
292,אלדוחה,975
293,אלג'זירה,975
294,אלריאד',975
295,אלמוח'תאר,975
296,שרון,975
297,אלזיתון,975
298,שמעון פרס,975
299,אלנרג'יס,975
300,האדאס,975
301,אלג'נה,975
302,אלאמל,975
303,אלבוראק,975
304,ית'ריב,975
305,אלכרמה,975
306,אלתין,975
307,אלסאדה,975
308,אלתוראת',975
309,אלאערב,975
310,אנואר סאדאת,975
311,אלנבי מוסא,975
312,מנחם בגין,975
313,פואד בן אליעזר,975
316,אלווטוס,975
317,ג'ולאני,975
319,אלסרג',975
320,אלזמאן,975
321,מסאדה,975
322,אלג'ולאן,975
323,ג'ומעה,975
324,אירוס,975
325,חסן בן ת'אבת,975
326,תאג',975
328,אלקאדסיה,975
329,אלפוראת,975
330,אלבתראא,975
331,כאוכב,975
332,אלמועלם,975
333,אלבלח,975
334,אלח'ליל,975
335,חאתם אלטאאי,975
336,אלאהראם,975
337,"צה""ל",975
338,אלניל,975
339,מאאריב,975
340,אלמהא,975
341,אלקבס,975
342,אבן ח'לדון,975
343,אלופאא,975
344,יזן,975
345,עות'מאן בן עפאן,975
346,יאמין,975
347,אחמד שאוקי,975
348,ע'די,975
350,עאמר בן אלג'ראח,975
351,ח'אלד בן אלוליד,975
352,התעשיה,975
353,אחמד בן חנבל,975
354,איבן רושד,975
355,אלתקדום,975
359,אלמועתסם,975
360,אלרשיד,975
361,אלמאמון,975
362,איבן סינא,975
363,אלח'ואריזמי,975
365,אלאסראא,975
366,אריג',975
367,אלזנבק,975
368,אלריחאן,975
369,בילסאן,975
370,נהלאל,975
371,סונדוס,975
372,אלרואבי,975
373,אלזומורד,975
374,רנד,975
375,אלת'וריא,975
9000,זרזיר,975
101,כעביה,978
102,טבאש,978
103,חג'אג'רה,978
104,אלנח'יל,978
105,אבו בכר אלסדיק,978
106,אלבוטמה,978
107,אלג'אמע,978
108,אלחנוה,978
109,אלטואחין,978
110,אלמלעב,978
111,אלסודאני,978
113,אלסנובר,978
115,עין אם עלי,978
117,אבו-נסור,978
118,אליאסמין,978
119,אלנרג'ס,978
120,אלזהור,978
121,אלזייתון,978
122,אלטף,978
123,אלכלה,978
124,אלסדרה,978
125,אלסריס,978
126,אלעאסי,978
127,אלעין,978
128,אלראס,978
129,אלרחמה,978
130,אלתלה,978
131,ח'ראמה,978
132,רח 13,978
133,רח 14,978
134,רח 16,978
135,רח 17,978
136,רח 18,978
137,רח 20,978
138,רח 21,978
139,רח 22,978
140,רח 4,978
141,רח 50,978
142,רח 51,978
143,רח 52,978
144,רח 53,978
145,רח 55,978
146,רח 80,978
147,רח 82,978
148,רח 83,978
149,רח 84,978
150,רח 86,978
151,רח 1,978
152,רח 10,978
153,רח 100,978
154,רח 101,978
155,רח 102,978
156,רח 103,978
157,רח 104,978
158,רח 105,978
159,רח 106,978
160,רח 107,978
161,רח 108,978
162,רח 109,978
163,רח 11,978
164,רח 110,978
165,רח 111,978
166,רח 112,978
167,רח 113,978
168,רח 114,978
169,רח 115,978
170,רח 116,978
171,רח 117,978
172,רח 118,978
173,רח 119,978
174,רח 12,978
175,רח 120,978
176,רח 121,978
177,רח 122,978
178,רח 123,978
179,רח 124,978
180,רח 125,978
181,רח 126,978
182,רח 127,978
183,רח 128,978
184,רח 129,978
185,רח 130,978
186,רח 131,978
187,רח 132,978
188,רח 133,978
189,רח 134,978
190,רח 135,978
191,רח 136,978
192,רח 137,978
193,רח 138,978
194,רח 139,978
195,רח 140,978
196,רח 141,978
197,רח 142,978
198,רח 143,978
199,רח 199,978
200,רח 145,978
201,רח 146,978
202,רח 147,978
203,רח 148,978
204,רח 149,978
205,רח 15,978
206,רח 150,978
207,רח 151,978
208,רח 152,978
209,רח 153,978
210,רח 154,978
212,רח 156,978
213,רח 157,978
214,רח 158,978
215,רח 159,978
216,רח 160,978
217,רח 161,978
219,רח 163,978
220,רח 164,978
221,רח 165,978
222,רח 167,978
223,רח 168,978
224,רח 169,978
225,רח 270,978
226,רח 171,978
227,רח 172,978
228,רח 173,978
229,רח 174,978
230,רח 175,978
231,רח 176,978
232,רח 177,978
233,רח 178,978
234,רח 179,978
235,רח 180,978
236,רח 181,978
237,רח 182,978
238,רח 19,978
239,רח 2,978
240,רח 3,978
241,רח 56,978
242,רח 57,978
243,רח 58,978
244,רח 59,978
245,רח 60,978
246,רח 61,978
247,רח 62,978
248,רח 64,978
249,רח 65,978
250,רח 66,978
251,רח 67,978
252,רח 68,978
253,רח 69,978
254,רח 7,978
255,רח 70,978
256,רח 71,978
257,רח 72,978
258,רח 73,978
259,רח 74,978
260,רח 75,978
261,רח 76,978
262,רח 77,978
263,רח 78,978
264,רח 79,978
265,רח 8,978
267,רח 81,978
268,רח 9,978
9000,כעביה-טבאש-חג'אג'רה,978
9000,ראס עלי,990
9000,חמאם,993
101,המלאכה,994
102,האלון,994
103,השלום,994
104,העם,994
105,התקווה,994
106,הורדים,994
107,הזית,994
108,הטווס,994
109,היונה,994
9000,מנשית זבדה,994
9000,רומת הייב,997
100,אל-ביר,998
101,אל-בוטום,998
102,אל-ח'ירבה,998
103,א-רביע,998
104,אל-פורוסיה,998
105,א-זהרה,998
106,אל-מנס'ור,998
107,א-נועמאן,998
111,אל-עקד,998
113,א-תין,998
118,אל-הודא,998
121,א-נארג'ס,998
123,א-ריחאן,998
124,אל-אנוואר,998
131,א-סריס,998
133,אל-עין,998
134,עיכסאן,998
135,אל-מוזירה,998
139,א-נח'יל,998
140,אל-בוסתאן,998
141,א-לוז,998
145,אל-מסאעיד,998
152,א-סינדייאן,998
153,א-נג'אח,998
156,אל-ח'רוב,998
160,א-נענע,998
161,א-זיתון,998
162,א-זעתר,998
163,אל-מונתזה,998
164,א-סדרה,998
166,א-ראס,998
167,אל-מלעב,998
168,אל-ואדי,998
170,אל-מדארס,998
171,אל-חאווז,998
172,אל-מג'ליס,998
174,אל-מרכז,998
176,אל-יאסמין,998
181,אל-מוכמאן,998
183,א-סרג',998
190,אל-מרג',998
200,א-רומאן,998
203,עקילה,998
204,א-טקה,998
301,אל-חאכורה,998
302,א-טבראני,998
303,אל-כסארה,998
305,א-סלאם,998
306,אל-ארז,998
314,אל-מידאן,998
315,א-נור,998
316,א-רוודאת,998
317,א-רוויכאת,998
319,אל-מטלה,998
320,אל-בלוט,998
321,א-תלה,998
322,א-ס'נובר,998
325,אל-חסנייה,998
328,אכליל אל-ג'בל,998
330,אל-ואחה,998
336,א-סרו,998
337,אל-ורוד,998
339,א-לימון,998
341,א-תות,998
342,א-שורוק,998
348,אל-כרם,998
351,אל-עוואבדה,998
352,א-סנאבל,998
354,אל-ג'וז,998
9000,ביר אל-מכסור,998
107,שקאאיק א-נועמאן,1059
6701,שכ 24,1059
6702,שכ 25,1059
6703,שכ 30,1059
6704,שכ 31,1059
6705,שכ 42,1059
6706,שכ 43,1059
6707,שכ 45,1059
6708,שכ 46,1059
6709,שכ 41,1059
6710,שכ 32,1059
6711,שכ 33,1059
6712,שכ 40,1059
6713,שכ 11,1059
6714,שכ 12,1059
6715,שכ 13,1059
6716,שכ 14,1059
6717,שכ 15,1059
6718,שכ 16,1059
6719,שכ 17,1059
6720,שכ 18,1059
6721,שכ 19,1059
6722,שכ 21,1059
6723,שכ 22,1059
6724,שכ 23,1059
6725,שכ 36,1059
6726,שכ 20,1059
6727,שכ 80,1059
9000,כסיפה,1059
101,א-טברי,1060
102,איבן תיימיה,1060
103,איבן ח'לדון,1060
104,אבו הוריירה,1060
105,מאלכ בן אנס,1060
106,א-שאפיעי,1060
107,אל-מותנבי,1060
108,אל-איעתיסאם,1060
109,אל-בדר,1060
110,אל-הודא,1060
111,אל-מעראג',1060
112,אל-עהד,1060
113,אל-בוסתאן,1060
114,אל-חיכמה,1060
115,אל-אסיל,1060
116,אל-וורדה,1060
117,אל-איסראא',1060
118,א-סאלם,1060
119,אל-אסילאח,1060
120,אל-מנארה,1060
121,א-תווחיד,1060
122,שג'אג' א-נועמאן,1060
123,אל-ג'ונפל,1060
124,אל-יאסמין,1060
125,אל-קרז,1060
126,אל-אוורקידא,1060
127,א-נרג'ס,1060
128,פריזיה,1060
129,רוח א-טיפל,1060
130,זיינב,1060
132,א-זאהיר,1060
133,ביילסאן,1060
134,ג'ללנאר,1060
135,א-רומאן,1060
137,א-זייתונה,1060
138,רנדא,1060
139,אג'רוואן,1060
140,בנאן,1060
141,א-זהראא,1060
142,א-תין,1060
143,אל-בלסם,1060
144,אל-ענבר,1060
145,לילת אל-ג'דר,1060
146,א-זנבג',1060
147,ג'ורי,1060
148,דאליא,1060
149,א-סנאבל,1060
150,סעיד בן ג'ובייר,1060
151,איבן כת'יר,1060
152,אל-קורטובי,1060
154,אבו חאמד אל-ר'זאלי,1060
155,אבו בכר אבן אל-ערבי,1060
158,ד'כריא אל-אנצארי,1060
160,איבן מאג'ה,1060
162,אחמד בן חנבל,1060
164,אל-בוח'ארי,1060
165,אבן חג'ר אל-עסקלאני,1060
166,סיבויה,1060
167,אבו אל-אסוד א-דואלי,1060
168,אל-אצמעי,1060
169,ג'ריר,1060
170,אבו אל-עתאהיה,1060
171,אל-פרזדק,1060
173,איבן אל-את'יר,1060
174,אל-פראבי,1060
175,איבן סינא,1060
177,איבן באג'ה,1060
178,איבן רושד,1060
179,אל-אידריסי,1060
180,איבן א-נפיס,1060
181,איבן מלכא אל-בגדאדי,1060
182,איבן אל-הית'ם,1060
183,אל-ר'זאלי,1060
184,איבן דורייד,1060
185,איבן איסחאק,1060
186,איבן אל-בטריק,1060
187,איבן אל-ג'וזייה,1060
188,איבן אל-ג'ווזי,1060
191,א-ד'הבי,1060
192,יאקות אל-חמוי,1060
193,איבן בטוטה,1060
194,איבן ג'ובייר,1060
195,אל-קזוויני,1060
196,אל-יעקובי,1060
197,אל-מרזוקי,1060
198,אחמד בן מאג'ד,1060
199,איבן א-שאטר,1060
201,אבו בכר א-ראזי,1060
202,איבן אל-ח'ואם,1060
203,אבו אל-קאסם א-שאבי,1060
204,אבו ערב,1060
205,אחמד זוויל,1060
206,אל-ח'ואריזמי,1060
207,אל-בוזג'אני,1060
208,איבן מסעוד,1060
209,אבו פארס אל-חמדאני,1060
210,צלאח א-זין,1060
211,חיפא,1060
212,אל-קודס,1060
213,אל-אקצא,1060
214,חיטין,1060
215,אל-קאדיסייה,1060
216,אל-אנדלוס,1060
217,אל-בירה,1060
218,יאפא,1060
219,א-סאח'נה,1060
220,א-סאמירייה,1060
221,באר א-סבע,1060
222,ביסאן,1060
223,א-ריחאנייה,1060
224,אל-מנצורה,1060
225,א-נקב,1060
226,א-שג'רה,1060
227,א-סלימאנייה,1060
228,אל-חאצבאני,1060
229,איבן עבאס,1060
230,אבו נעים אל-אצפהאני,1060
1060,ארג'וואן,1060
6701,שכ 1,1060
6702,שכ 2,1060
6703,שכ 3,1060
6704,שכ 4,1060
6705,שכ 5,1060
6706,שכ 6,1060
6707,שכ 7,1060
6708,שכ 8,1060
6709,שכ 9,1060
6710,שכ 10,1060
6711,שכ 11,1060
6712,שכ 12,1060
6713,שכ 13,1060
6714,שכ 14,1060
6715,שכ 15,1060
6716,שכ 16,1060
6717,שכ 17,1060
6718,שכ 20,1060
9000,לקיה,1060
101,אורט,1245
102,אל אסנאבל,1245
103,אל בוטם,1245
104,אל בוסתאן,1245
105,אל ביאן,1245
106,אל בלאבל,1245
107,אל בלח,1245
108,אל ברכה,1245
109,אל ג'ורי,1245
110,אל ג'ליל,1245
111,אל דורדאר,1245
112,אל וואדי,1245
113,אל וורוד,1245
114,אל זוהור,1245
115,אל זיתון,1245
116,אל זנבק,1245
117,אל ח'ללה,1245
118,אל ח'רוב,1245
119,אל חדיקה,1245
120,אל מג'ד,1245
121,אל ח'ילאן,1245
122,אל חירבה,1245
123,אל חלאל,1245
124,אל לאוז,1245
126,אל מלולה,1245
127,אל מנאר,1245
128,אל מסכ,1245
129,אל מראח,1245
130,אל מרווה,1245
131,אל מרכז,1245
132,אל נאורס,1245
133,אל נוצוב אל תד'כארי,1245
134,אל נור,1245
135,אל נח'יל,1245
136,אל נעאם,1245
137,אל נרג'ס,1245
138,אל סהל,1245
139,אל סופסאף,1245
140,אל סלאם,1245
141,אל סנדבאד,1245
142,אל סנדיאנה,1245
143,אל סנובר,1245
144,אל עין,1245
145,אל עקד,1245
146,אל צפא,1245
147,אל קרז,1245
148,אל ראוד'ה,1245
149,אל רזק,1245
150,אל ריחאן,1245
151,אל תל,1245
9000,סלמה,1245
9000,עראמשה,1246
101,אבו תמאם,1286
102,אלמוסתקבל,1286
103,אלוורוד,1286
104,מכה,1286
105,אלקודס,1286
106,אלאנדלוס,1286
107,האגר,1286
108,אבונא אדם,1286
109,אבו בקר אלסדיק,1286
110,אבן אלמוקפע,1286
111,סלמאן אלפארסי,1286
112,סלאח אלדין,1286
113,חאלד אבן אלוליד,1286
114,בילאל אבן רבאח,1286
115,אחמד אבן חנבל,1286
116,אבו חניפה אלנעמאן,1286
117,מאלק אבן אנס,1286
118,אלפרדוס,1286
119,אלגולאן,1286
120,עמאן,1286
121,אבו אלעתאהיה,1286
122,אמראו אלקיס,1286
123,אחמד זויל,1286
124,עבאס אבן פרנאס,1286
125,אבן סינא,1286
126,אלראזי,1286
127,זהיר אבן אלעואם,1286
128,סעד בן אבי וקאס,1286
129,בדר,1286
130,מואתא,1286
131,ואדי מכה,1286
132,חטין,1286
133,עסגלאן,1286
134,אלדיואן,1286
135,מוסא אבן מימון,1286
136,אל גזאלי,1286
137,ערפה,1286
138,זמזם,1286
139,נבי מוסא,1286
140,עיסא,1286
141,סידנא יוסף,1286
142,נביא איוב,1286
143,נוח,1286
144,אבו עוביידה אלגראח,1286
145,אבונא אבראהים,1286
146,אחסאן עבד אלקדוס,1286
147,אל אנביא,1286
148,אלזהרא,1286
149,אלירמוך,1286
150,אלכנסא,1286
151,אלקאדסיה,1286
152,אלקורונפול,1286
153,ג'אבר אבן חיאן,1286
154,ג'בראן חליל ג'בראן,1286
155,הארון אלרשיד,1286
156,מלך חוסין,1286
157,טאהא חוסין,1286
158,טארק אבן זיאד,1286
159,אלמדינה,1286
160,אלשאפעי,1286
161,נהאונד,1286
162,אבן עוף,1286
163,עומר אבן אלח'טאב,1286
164,עומר אלח'יאם,1286
165,עתמאן אבן עפאן,1286
166,עלי בן אבו טאלב,1286
167,עמר אלמח'תאר,1286
168,ענתר אבן שדאד,1286
169,שייך עודה,1286
170,אבן אלהיתם,1286
6701,שכ 2,1286
6702,שכ 1,1286
6703,שכ 3,1286
6704,שכ 5,1286
6705,שכ 4,1286
6706,שכ 6,1286
6707,שכ 7,1286
6708,שכ 8,1286
9000,שגב-שלום,1286
101,אבתאן,1290
102,ביר א סכה,1290
103,מרג'ה,1290
9000,זמר,1290
101,ג'ת (בגליל),1295
102,יאנוח,1295
103,אלזנבקה,1295
104,אלדוואר,1295
105,אלנח'לה,1295
106,אלבלוט,1295
107,אלזקאקאת,1295
108,אליאסמין,1295
109,אל-וורוד,1295
110,אלח'רוב,1295
111,אלרומאן,1295
112,אלזייתון,1295
113,אלכרום,1295
114,אלחמדייאת,1295
115,אלענב,1295
116,אלאס,1295
117,אלטיון,1295
118,אלג'וז,1295
119,אלתינה,1295
120,אללילך,1295
121,אלמיראמיה,1295
122,א-זוהור,1295
123,אלג'נאנין,1295
125,אלנרג'ס,1295
126,אלנוורס,1295
127,אלכנאר,1295
128,אלשחרור,1295
129,אלטווס,1295
130,אל-הודהוד,1295
131,אלנסר,1295
132,אלסקר,1295
133,אלחג'לה,1295
134,אלסנונו,1295
135,אלבבור,1295
136,אלואדי,1295
137,כסאר עמיס,1295
138,אל-ארז,1295
139,אלביאד',1295
140,אלנור,1295
141,אלסנדיאנה,1295
142,דרב אלסאחל,1295
143,אלכרם,1295
144,כרם אלדאר,1295
145,כרם אלקעקור,1295
146,ברכת אלבלד,1295
147,סתי שמסה,1295
148,אלח'לוה,1295
149,ביר אלקלאע,1295
150,דרב אלחאסל,1295
151,אלנאטור,1295
152,אלסידאויה,1295
153,מחמד סעד,1295
154,אלביאדר,1295
155,אלנח'יל,1295
156,אלסרווה,1295
157,אל-אפראח,1295
158,אלזערור,1295
159,אלשק'אק',1295
160,אלחבאק',1295
162,ג'בר רהיג',1295
163,אלמידאן,1295
164,אלדוואלי,1295
165,אללוז,1295
166,אללוטוס,1295
167,אלטוק,1295
168,אלת'נייה,1295
169,אלמעסרה,1295
170,אלסומאק,1295
171,אלעקד,1295
172,אלח'לה,1295
173,אל-מארס,1295
174,אלח'ואח'את,1295
175,א-סהל,1295
176,א-זעתר,1295
177,אל-קרנפול,1295
178,א-לוויזה,1295
179,אל-חג'ל,1295
180,אל-ברקוק,1295
181,אל-פול,1295
182,אל-אקחוואן,1295
183,א-סופסאף,1295
184,א-סוסנה,1295
185,נג'מת אל-מג'ד,1295
186,עיבאד א-שמס,1295
